$ Get data for 1104:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:30:12 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA1104          Pepper Creek
WA1104      0602  30   -999.00
WA1104      0702   1   -999.00
WA1104      0702   2   -999.00
WA1104      0702   3   -999.00
WA1104      0702   4   -999.00
WA1104      0702   5   -999.00
WA1104      0702   6   -999.00
WA1104      0702   7   -999.00
WA1104      0702   8   -999.00
WA1104      0702   9   -999.00
WA1104      0702  10   -999.00
WA1104      0702  11   -999.00
WA1104      0702  12   -999.00
WA1104      0702  13   -999.00
WA1104      0702  14   -999.00
WA1104      0702  15   -999.00
WA1104      0702  16   -999.00
WA1104      0702  17   -999.00
WA1104      0702  18   -999.00
WA1104      0702  19   -999.00
WA1104      0702  20   -999.00
WA1104      0702  21   -999.00
WA1104      0702  22   -999.00
WA1104      0702  23   -999.00
WA1104      0702  24   -999.00
WA1104      0702  25   -999.00
WA1104      0702  26   -999.00
WA1104      0702  27   -999.00
WA1104      0702  28   -999.00
WA1104      0702  29   -999.00
WA1104      0702  30   -999.00
WA1104      0702  31   -999.00
WA1104      0802   1   -999.00
WA1104      0802   2   -999.00
WA1104      0802   3   -999.00
WA1104      0802   4   -999.00
WA1104      0802   5   -999.00
WA1104      0802   6   -999.00
WA1104      0802   7   -999.00
WA1104      0802   8   -999.00
WA1104      0802   9   -999.00
WA1104      0802  10   -999.00
WA1104      0802  11   -999.00
WA1104      0802  12   -999.00
WA1104      0802  13   -999.00
WA1104      0802  14   -999.00
WA1104      0802  15   -999.00
WA1104      0802  16   -999.00
WA1104      0802  17   -999.00
WA1104      0802  18   -999.00
WA1104      0802  19   -999.00
WA1104      0802  20   -999.00
WA1104      0802  21   -999.00
WA1104      0802  22   -999.00
WA1104      0802  23   -999.00
WA1104      0802  24   -999.00
WA1104      0802  25   -999.00
WA1104      0802  26   -999.00
WA1104      0802  27   -999.00
WA1104      0802  28   -999.00
WA1104      0802  29   -999.00
WA1104      0802  30   -999.00
WA1104      0802  31   -999.00
WA1104      0902   1   -999.00
WA1104      0902   2   -999.00
WA1104      0902   3   -999.00
WA1104      0902   4   -999.00
WA1104      0902   5   -999.00
WA1104      0902   6   -999.00
WA1104      0902   7   -999.00
WA1104      0902   8   -999.00
WA1104      0902   9   -999.00
WA1104      0902  10   -999.00
WA1104      0902  11   -999.00
WA1104      0902  12   -999.00
WA1104      0902  13   -999.00
WA1104      0902  14   -999.00
WA1104      0902  15   -999.00
WA1104      0902  16   -999.00
WA1104      0902  17   -999.00
WA1104      0902  18   -999.00
WA1104      0902  19   -999.00
WA1104      0902  20   -999.00
WA1104      0902  21   -999.00
WA1104      0902  22   -999.00
WA1104      0902  23   -999.00
WA1104      0902  24   -999.00
WA1104      0902  25   -999.00
WA1104      0902  26   -999.00
WA1104      0902  27   -999.00
WA1104      0902  28   -999.00
WA1104      0902  29   -999.00
WA1104      0902  30   -999.00
WA1104      1002   1   -999.00
WA1104      1002   2   -999.00
WA1104      1002   3   -999.00
WA1104      1002   4   -999.00
WA1104      1002   5   -999.00
WA1104      1002   6   -999.00
WA1104      1002   7   -999.00
WA1104      1002   8   -999.00
WA1104      1002   9   -999.00
WA1104      1002  10   -999.00
WA1104      1002  11   -999.00
WA1104      1002  12   -999.00
WA1104      1002  13   -999.00
WA1104      1002  14   -999.00
WA1104      1002  15   -999.00
WA1104      1002  16   -999.00
WA1104      1002  17   -999.00
WA1104      1002  18   -999.00
WA1104      1002  19   -999.00
WA1104      1002  20   -999.00
WA1104      1002  21   -999.00
WA1104      1002  22   -999.00
WA1104      1002  23   -999.00
WA1104      1002  24   -999.00
WA1104      1002  25   -999.00
WA1104      1002  26   -999.00
WA1104      1002  27   -999.00
WA1104      1002  28   -999.00
WA1104      1002  29   -999.00
WA1104      1002  30   -999.00
WA1104      1002  31   -999.00
WA1104      1102   1   -999.00
WA1104      1102   2   -999.00
WA1104      1102   3   -999.00
WA1104      1102   4   -999.00
WA1104      1102   5   -999.00
WA1104      1102   6   -999.00
WA1104      1102   7   -999.00
WA1104      1102   8   -999.00
WA1104      1102   9   -999.00
WA1104      1102  10   -999.00
WA1104      1102  11   -999.00
WA1104      1102  12   -999.00
WA1104      1102  13   -999.00
WA1104      1102  14   -999.00
WA1104      1102  15   -999.00
WA1104      1102  16   -999.00
WA1104      1102  17   -999.00
WA1104      1102  18   -999.00
WA1104      1102  19   -999.00
WA1104      1102  20   -999.00
WA1104      1102  21   -999.00
WA1104      1102  22   -999.00
WA1104      1102  23   -999.00
WA1104      1102  24   -999.00
WA1104      1102  25   -999.00
WA1104      1102  26   -999.00
WA1104      1102  27   -999.00
WA1104      1102  28   -999.00
WA1104      1102  29   -999.00
WA1104      1102  30   -999.00
WA1104      1202   1   -999.00
WA1104      1202   2   -999.00
WA1104      1202   3   -999.00
WA1104      1202   4   -999.00
WA1104      1202   5   -999.00
WA1104      1202   6   -999.00
WA1104      1202   7   -999.00
WA1104      1202   8   -999.00
WA1104      1202   9   -999.00
WA1104      1202  10   -999.00
WA1104      1202  11   -999.00
WA1104      1202  12   -999.00
WA1104      1202  13   -999.00
WA1104      1202  14   -999.00
WA1104      1202  15   -999.00
WA1104      1202  16   -999.00
WA1104      1202  17   -999.00
WA1104      1202  18   -999.00
WA1104      1202  19   -999.00
WA1104      1202  20   -999.00
WA1104      1202  21   -999.00
WA1104      1202  22   -999.00
WA1104      1202  23   -999.00
WA1104      1202  24   -999.00
WA1104      1202  25   -999.00
WA1104      1202  26   -999.00
WA1104      1202  27   -999.00
WA1104      1202  28   -999.00
WA1104      1202  29   -999.00
WA1104      1202  30   -999.00
WA1104      1202  31   -999.00
WA1104      0103   1   -999.00
WA1104      0103   2   -999.00
WA1104      0103   3   -999.00
WA1104      0103   4   -999.00
WA1104      0103   5   -999.00
WA1104      0103   6   -999.00
WA1104      0103   7   -999.00
WA1104      0103   8   -999.00
WA1104      0103   9   -999.00
WA1104      0103  10   -999.00
WA1104      0103  11   -999.00
WA1104      0103  12   -999.00
WA1104      0103  13   -999.00
WA1104      0103  14   -999.00
WA1104      0103  15   -999.00
WA1104      0103  16   -999.00
WA1104      0103  17   -999.00
WA1104      0103  18   -999.00
WA1104      0103  19   -999.00
WA1104      0103  20   -999.00
WA1104      0103  21   -999.00
WA1104      0103  22   -999.00
WA1104      0103  23   -999.00
WA1104      0103  24   -999.00
WA1104      0103  25   -999.00
WA1104      0103  26   -999.00
WA1104      0103  27   -999.00
WA1104      0103  28   -999.00
WA1104      0103  29   -999.00
WA1104      0103  30   -999.00
WA1104      0103  31   -999.00
WA1104      0203   1   -999.00
WA1104      0203   2   -999.00
WA1104      0203   3   -999.00
WA1104      0203   4   -999.00
WA1104      0203   5   -999.00
WA1104      0203   6   -999.00
WA1104      0203   7   -999.00
WA1104      0203   8   -999.00
WA1104      0203   9   -999.00
WA1104      0203  10   -999.00
WA1104      0203  11   -999.00
WA1104      0203  12   -999.00
WA1104      0203  13   -999.00
WA1104      0203  14   -999.00
WA1104      0203  15   -999.00
WA1104      0203  16   -999.00
WA1104      0203  17   -999.00
WA1104      0203  18   -999.00
WA1104      0203  19   -999.00
WA1104      0203  20   -999.00
WA1104      0203  21   -999.00
WA1104      0203  22   -999.00
WA1104      0203  23   -999.00
WA1104      0203  24   -999.00
WA1104      0203  25   -999.00
WA1104      0203  26   -999.00
WA1104      0203  27   -999.00
WA1104      0203  28   -999.00
WA1104      0303   1   -999.00
WA1104      0303   2   -999.00
WA1104      0303   3   -999.00
WA1104      0303   4   -999.00
WA1104      0303   5   -999.00
WA1104      0303   6   -999.00
WA1104      0303   7   -999.00
WA1104      0303   8   -999.00
WA1104      0303   9   -999.00
WA1104      0303  10   -999.00
WA1104      0303  11   -999.00
WA1104      0303  12   -999.00
WA1104      0303  13   -999.00
WA1104      0303  14   -999.00
WA1104      0303  15   -999.00
WA1104      0303  16   -999.00
WA1104      0303  17   -999.00
WA1104      0303  18   -999.00
WA1104      0303  19   -999.00
WA1104      0303  20   -999.00
WA1104      0303  21   -999.00
WA1104      0303  22   -999.00
WA1104      0303  23   -999.00
WA1104      0303  24   -999.00
WA1104      0303  25   -999.00
WA1104      0303  26   -999.00
WA1104      0303  27   -999.00
WA1104      0303  28   -999.00
WA1104      0303  29   -999.00
WA1104      0303  30   -999.00
WA1104      0303  31   -999.00
WA1104      0403   1   -999.00
WA1104      0403   2   -999.00
WA1104      0403   3   -999.00
WA1104      0403   4   -999.00
WA1104      0403   5   -999.00
WA1104      0403   6   -999.00
WA1104      0403   7   -999.00
WA1104      0403   8   -999.00
WA1104      0403   9   -999.00
WA1104      0403  10   -999.00
WA1104      0403  11   -999.00
WA1104      0403  12   -999.00
WA1104      0403  13   -999.00
WA1104      0403  14   -999.00
WA1104      0403  15   -999.00
WA1104      0403  16   -999.00
WA1104      0403  17   -999.00
WA1104      0403  18   -999.00
WA1104      0403  19   -999.00
WA1104      0403  20   -999.00
WA1104      0403  21   -999.00
WA1104      0403  22   -999.00
WA1104      0403  23   -999.00
WA1104      0403  24   -999.00
WA1104      0403  25   -999.00
WA1104      0403  26   -999.00
WA1104      0403  27   -999.00
WA1104      0403  28   -999.00
WA1104      0403  29   -999.00
WA1104      0403  30   -999.00
WA1104      0503   1   -999.00
WA1104      0503   2   -999.00
WA1104      0503   3   -999.00
WA1104      0503   4   -999.00
WA1104      0503   5   -999.00
WA1104      0503   6   -999.00
WA1104      0503   7   -999.00
WA1104      0503   8   -999.00
WA1104      0503   9   -999.00
WA1104      0503  10   -999.00
WA1104      0503  11   -999.00
WA1104      0503  12   -999.00
WA1104      0503  13   -999.00
WA1104      0503  14   -999.00
WA1104      0503  15   -999.00
WA1104      0503  16   -999.00
WA1104      0503  17   -999.00
WA1104      0503  18   -999.00
WA1104      0503  19   -999.00
WA1104      0503  20   -999.00
WA1104      0503  21   -999.00
WA1104      0503  22   -999.00
WA1104      0503  23   -999.00
WA1104      0503  24   -999.00
WA1104      0503  25   -999.00
WA1104      0503  26   -999.00
WA1104      0503  27   -999.00
WA1104      0503  28   -999.00
WA1104      0503  29   -999.00
WA1104      0503  30   -999.00
WA1104      0503  31   -999.00
WA1104      0603   1   -999.00
WA1104      0603   2   -999.00
WA1104      0603   3   -999.00
WA1104      0603   4   -999.00
WA1104      0603   5   -999.00
WA1104      0603   6   -999.00
WA1104      0603   7   -999.00
WA1104      0603   8   -999.00
WA1104      0603   9   -999.00
WA1104      0603  10   -999.00
WA1104      0603  11   -999.00
WA1104      0603  12   -999.00
WA1104      0603  13   -999.00
WA1104      0603  14   -999.00
WA1104      0603  15   -999.00
WA1104      0603  16   -999.00
WA1104      0603  17   -999.00
WA1104      0603  18   -999.00
WA1104      0603  19   -999.00
WA1104      0603  20   -999.00
WA1104      0603  21   -999.00
WA1104      0603  22   -999.00
WA1104      0603  23   -999.00
WA1104      0603  24   -999.00
WA1104      0603  25   -999.00
WA1104      0603  26   -999.00
WA1104      0603  27   -999.00
WA1104      0603  28   -999.00
WA1104      0603  29   -999.00
WA1104      0603  30   -999.00
WA1104      0703   1   -999.00
WA1104      0703   2   -999.00
WA1104      0703   3   -999.00
WA1104      0703   4   -999.00
WA1104      0703   5   -999.00
WA1104      0703   6   -999.00
WA1104      0703   7   -999.00
WA1104      0703   8   -999.00
WA1104      0703   9   -999.00
WA1104      0703  10   -999.00
WA1104      0703  11   -999.00
WA1104      0703  12   -999.00
WA1104      0703  13   -999.00
WA1104      0703  14   -999.00
WA1104      0703  15   -999.00
WA1104      0703  16   -999.00
WA1104      0703  17   -999.00
WA1104      0703  18   -999.00
WA1104      0703  19   -999.00
WA1104      0703  20   -999.00
WA1104      0703  21   -999.00
WA1104      0703  22   -999.00
WA1104      0703  23   -999.00
WA1104      0703  24   -999.00
WA1104      0703  25   -999.00
WA1104      0703  26   -999.00
WA1104      0703  27   -999.00
WA1104      0703  28   -999.00
WA1104      0703  29   -999.00
WA1104      0703  30   -999.00
WA1104      0703  31   -999.00
WA1104      0803   1   -999.00
WA1104      0803   2   -999.00
WA1104      0803   3   -999.00
WA1104      0803   4   -999.00
WA1104      0803   5   -999.00
WA1104      0803   6   -999.00
WA1104      0803   7   -999.00
WA1104      0803   8   -999.00
WA1104      0803   9   -999.00
WA1104      0803  10   -999.00
WA1104      0803  11   -999.00
WA1104      0803  12   -999.00
WA1104      0803  13   -999.00
WA1104      0803  14   -999.00
WA1104      0803  15   -999.00
WA1104      0803  16   -999.00
WA1104      0803  17   -999.00
WA1104      0803  18   -999.00
WA1104      0803  19   -999.00
WA1104      0803  20   -999.00
WA1104      0803  21   -999.00
WA1104      0803  22   -999.00
WA1104      0803  23   -999.00
WA1104      0803  24   -999.00
WA1104      0803  25   -999.00
WA1104      0803  26   -999.00
WA1104      0803  27   -999.00
WA1104      0803  28   -999.00
WA1104      0803  29   -999.00
WA1104      0803  30   -999.00
WA1104      0803  31   -999.00
WA1104      0903   1   -999.00
WA1104      0903   2   -999.00
WA1104      0903   3   -999.00
WA1104      0903   4   -999.00
WA1104      0903   5   -999.00
WA1104      0903   6   -999.00
WA1104      0903   7   -999.00
WA1104      0903   8   -999.00
WA1104      0903   9   -999.00
WA1104      0903  10   -999.00
WA1104      0903  11   -999.00
WA1104      0903  12   -999.00
WA1104      0903  13   -999.00
WA1104      0903  14   -999.00
WA1104      0903  15   -999.00
WA1104      0903  16   -999.00
WA1104      0903  17   -999.00
WA1104      0903  18   -999.00
WA1104      0903  19   -999.00
WA1104      0903  20   -999.00
WA1104      0903  21   -999.00
WA1104      0903  22   -999.00
WA1104      0903  23   -999.00
WA1104      0903  24   -999.00
WA1104      0903  25   -999.00
WA1104      0903  26   -999.00
WA1104      0903  27   -999.00
WA1104      0903  28   -999.00
WA1104      0903  29   -999.00
WA1104      0903  30   -999.00
WA1104      1003   1   -999.00
WA1104      1003   2   -999.00
WA1104      1003   3   -999.00
WA1104      1003   4   -999.00
WA1104      1003   5   -999.00
WA1104      1003   6   -999.00
WA1104      1003   7   -999.00
WA1104      1003   8   -999.00
WA1104      1003   9   -999.00
WA1104      1003  10   -999.00
WA1104      1003  11   -999.00
WA1104      1003  12   -999.00
WA1104      1003  13   -999.00
WA1104      1003  14   -999.00
WA1104      1003  15   -999.00
WA1104      1003  16   -999.00
WA1104      1003  17   -999.00
WA1104      1003  18   -999.00
WA1104      1003  19   -999.00
WA1104      1003  20   -999.00
WA1104      1003  21   -999.00
WA1104      1003  22   -999.00
WA1104      1003  23   -999.00
WA1104      1003  24   -999.00
WA1104      1003  25   -999.00
WA1104      1003  26   -999.00
WA1104      1003  27   -999.00
WA1104      1003  28   -999.00
WA1104      1003  29   -999.00
WA1104      1003  30   -999.00
WA1104      1003  31   -999.00
WA1104      1103   1   -999.00
WA1104      1103   2   -999.00
WA1104      1103   3   -999.00
WA1104      1103   4   -999.00
WA1104      1103   5   -999.00
WA1104      1103   6   -999.00
WA1104      1103   7   -999.00
WA1104      1103   8   -999.00
WA1104      1103   9   -999.00
WA1104      1103  10   -999.00
WA1104      1103  11   -999.00
WA1104      1103  12   -999.00
WA1104      1103  13   -999.00
WA1104      1103  14   -999.00
WA1104      1103  15   -999.00
WA1104      1103  16   -999.00
WA1104      1103  17   -999.00
WA1104      1103  18   -999.00
WA1104      1103  19   -999.00
WA1104      1103  20   -999.00
WA1104      1103  21   -999.00
WA1104      1103  22   -999.00
WA1104      1103  23   -999.00
WA1104      1103  24   -999.00
WA1104      1103  25   -999.00
WA1104      1103  26   -999.00
WA1104      1103  27   -999.00
WA1104      1103  28   -999.00
WA1104      1103  29   -999.00
WA1104      1103  30   -999.00
WA1104      1203   1   -999.00
WA1104      1203   2   -999.00
WA1104      1203   3   -999.00
WA1104      1203   4   -999.00
WA1104      1203   5   -999.00
WA1104      1203   6   -999.00
WA1104      1203   7   -999.00
WA1104      1203   8   -999.00
WA1104      1203   9   -999.00
WA1104      1203  10   -999.00
WA1104      1203  11   -999.00
WA1104      1203  12   -999.00
WA1104      1203  13   -999.00
WA1104      1203  14   -999.00
WA1104      1203  15   -999.00
WA1104      1203  16   -999.00
WA1104      1203  17   -999.00
WA1104      1203  18   -999.00
WA1104      1203  19   -999.00
